dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,321,,weighting and counting,9993,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.1,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,260.36,,weighting and counting,12635,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,128,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,393,,weighting and counting,13527,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.1,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,402.34,,weighting and counting,13990,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181.1,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,15-02-2018,15-02-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,382.1,,weighting and counting,10082,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,504.7,,weighting and counting,15409,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,173.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,15-02-2018,15-02-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,498.2,,weighting and counting,9553,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,543.54,,weighting and counting,8638,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,282.22,,weighting and counting,8859,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,104.5,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,550.3,,weighting and counting,12425,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,213.96,,weighting and counting,9728,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,311,,weighting and counting,9478,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,191.7,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,355.3,,weighting and counting,10282,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,327,,weighting and counting,9240,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,128,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,315,,weighting and counting,7675,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,355,,weighting and counting,4930,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,250,-43,8,51.24,-74,56,40.44,field,West off Quellon_Chile,05-09-2018,05-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,272,,weighting and counting,3951,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,385,,weighting and counting,9752,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.1,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,458.7,,weighting and counting,13688,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,255.51,,weighting and counting,7546,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,414.48,,weighting and counting,9170,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,104.5,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,574.8,,weighting and counting,17167,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,367,,weighting and counting,11568,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,250,-43,8,51.24,-74,56,40.44,field,West off Quellon_Chile,05-09-2018,05-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,320,,weighting and counting,10914,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,390,,weighting and counting,11704,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,317,,weighting and counting,7603,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,456,,weighting and counting,12934,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,181,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,05-01-2018,05-01-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,401.2,,weighting and counting,11722,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,01-05-2018,01-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,591.36,,weighting and counting,17755,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,362,,weighting and counting,9441,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,250,-43,8,51.24,-74,56,40.44,field,West off Quellon_Chile,09-05-2018,09-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,317,,weighting and counting,7118,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,128,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,327,,weighting and counting,10149,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,310.11,,weighting and counting,8928,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,250,-43,8,51.24,-74,56,40.44,field,West off Quellon_Chile,09-05-2018,09-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,229,,weighting and counting,3268,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,139.6,-44,37,22.22,-72,57,0.61,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,639,,weighting and counting,13395,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,379,,weighting and counting,7275,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,359,,weighting and counting,9501,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,01-05-2018,01-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,328.42,,weighting and counting,6878,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,23-04-2018,23-04-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,341,,weighting and counting,10105,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,150,-43,8,51.24,-74,56,40.44,field,West off Quellon_Chile,09-05-2018,09-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,228,,weighting and counting,2068,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,185.2,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,25-03-2018,25-03-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,376.4,,weighting and counting,9346,number of eggs by female,lifetime (multiple seasons),egg stage I,,,,The species is reproductively active over 8 years
