dataset_id,date_of_contribution,name_contact,email_contact,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen,maintenance_oxygen_units,maintenance_carbon_dioxide,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,strategy_of_protection,sex,life_stage_general_initial,life_stage_general_final,life_stage_specific_initial,life_stage_specific_final,size_type,size_units,size_value_initial,size_value_final,test_temperature,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,development_time,development_time_unit,comments_development
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1459,23,,200,,uatm,12L_12D,70,,20,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.112,23,,200,,uatm,12L_12D,70,,20,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0987,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1235,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1484,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1308,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1353,23,,200,,uatm,12L_12D,70,,20,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1923,20,,200,,uatm,12L_12D,70,,28,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1537,20,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2101,20,,200,,uatm,12L_12D,70,,26,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2317,20,,200,,uatm,12L_12D,70,,27,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0594,20,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0497,20,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0423,20,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0545,20,,200,,uatm,12L_12D,70,,26,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0974,20,,200,,uatm,12L_12D,70,,27,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1518,20,,200,,uatm,12L_12D,70,,27,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2719,20,,200,,uatm,12L_12D,70,,28,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1262,20,,200,,uatm,12L_12D,70,,29,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0798,20,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1199,20,,200,,uatm,12L_12D,70,,25,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1824,20,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2098,20,,200,,uatm,12L_12D,70,,26,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0626,20,,200,,uatm,12L_12D,70,,27,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.134,20,,200,,uatm,12L_12D,70,,29,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1235,23,,200,,uatm,12L_12D,70,,21,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1317,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,,23,,200,,uatm,12L_12D,70,,23,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1676,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1712,23,,200,,uatm,12L_12D,70,,21,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2228,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1968,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.0936,23,,200,,uatm,12L_12D,70,,21,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1534,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.2087,23,,200,,uatm,12L_12D,70,,23,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1593,23,,200,,uatm,12L_12D,70,,22,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1886,23,,200,,uatm,12L_12D,70,,24,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.13,23,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1028,23,,200,,uatm,12L_12D,70,,,Days,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Asobara_tabida,,terrestrial,terrestrial,60,,48,21,5,-1,29,16,field,,01-06-2008,31-08-2008,,yes,240,6,20,12L_12D,70,,,200,uatm,acacia honey and drosophila hosts,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,dry mass,milligram,,0.1067,23,,200,,uatm,12L_12D,70,,,Days,
